"state","year","race","rate","cancer"
"Massachusetts",2023,"Hispanic",8.5,"breast"
"Massachusetts",2023,"American_Indian_AlaskaNative",NA,"breast"
"Massachusetts",2023,"Asian",10,"breast"
"Massachusetts",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Massachusetts",2023,"Multiple_Races",NA,"breast"
"Massachusetts",2023,"Overall",15.5,"breast"
"Michigan",2023,"White",17.6,"breast"
"Michigan",2023,"Black",26.1,"breast"
"Michigan",2023,"Hispanic",10.3,"breast"
"Michigan",2023,"American_Indian_AlaskaNative",NA,"breast"
"Michigan",2023,"Asian",NA,"breast"
"Michigan",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Michigan",2023,"Multiple_Races",NA,"breast"
"Michigan",2023,"Overall",18.1,"breast"
"Minnesota",2023,"White",17.9,"breast"
"Minnesota",2023,"Black",24.3,"breast"
"Minnesota",2023,"Hispanic",NA,"breast"
"Minnesota",2023,"American_Indian_AlaskaNative",NA,"breast"
"Minnesota",2023,"Asian",NA,"breast"
"Minnesota",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Minnesota",2023,"Multiple_Races",NA,"breast"
"Minnesota",2023,"Overall",17.4,"breast"
"Mississippi",2023,"White",19.8,"breast"
"Mississippi",2023,"Black",26.8,"breast"
"Mississippi",2023,"Hispanic",NA,"breast"
"Mississippi",2023,"American_Indian_AlaskaNative",NA,"breast"
"Mississippi",2023,"Asian",NA,"breast"
"Mississippi",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Mississippi",2023,"Multiple_Races",NA,"breast"
"Mississippi",2023,"Overall",22,"breast"
"Missouri",2023,"White",19.7,"breast"
"Missouri",2023,"Black",28.9,"breast"
"Missouri",2023,"Hispanic",NA,"breast"
"Missouri",2023,"American_Indian_AlaskaNative",NA,"breast"
"Missouri",2023,"Asian",NA,"breast"
"Missouri",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Missouri",2023,"Multiple_Races",NA,"breast"
"Missouri",2023,"Overall",20,"breast"
"Montana",2023,"White",19.3,"breast"
"Montana",2023,"Black",NA,"breast"
"Montana",2023,"Hispanic",NA,"breast"
"Montana",2023,"American_Indian_AlaskaNative",NA,"breast"
"Montana",2023,"Asian",NA,"breast"
"Montana",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Montana",2023,"Multiple_Races",NA,"breast"
"Montana",2023,"Overall",19,"breast"
"Nebraska",2023,"White",21.4,"breast"
"Nebraska",2023,"Black",NA,"breast"
"Nebraska",2023,"Hispanic",NA,"breast"
"Nebraska",2023,"American_Indian_AlaskaNative",NA,"breast"
"Nebraska",2023,"Asian",NA,"breast"
"Nebraska",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Nebraska",2023,"Multiple_Races",NA,"breast"
"Nebraska",2023,"Overall",20.9,"breast"
"Nevada",2023,"White",21.2,"breast"
"Nevada",2023,"Black",24.9,"breast"
"Nevada",2023,"Hispanic",11.6,"breast"
"Nevada",2023,"American_Indian_AlaskaNative",NA,"breast"
"Nevada",2023,"Asian",17.4,"breast"
"Nevada",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Nevada",2023,"Multiple_Races",NA,"breast"
"Nevada",2023,"Overall",19.6,"breast"
"New Hampshire",2023,"White",18.6,"breast"
"New Hampshire",2023,"Black",NA,"breast"
"New Hampshire",2023,"Hispanic",NA,"breast"
"New Hampshire",2023,"American_Indian_AlaskaNative",NA,"breast"
"New Hampshire",2023,"Asian",NA,"breast"
"New Hampshire",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"New Hampshire",2023,"Multiple_Races",NA,"breast"
"New Hampshire",2023,"Overall",18.1,"breast"
"New Jersey",2023,"White",18.9,"breast"
"New Jersey",2023,"Black",28.6,"breast"
"New Jersey",2023,"Hispanic",11.2,"breast"
"New Jersey",2023,"American_Indian_AlaskaNative",NA,"breast"
"New Jersey",2023,"Asian",11.3,"breast"
"New Jersey",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"New Jersey",2023,"Multiple_Races",NA,"breast"
"New Jersey",2023,"Overall",18.5,"breast"
"New Mexico",2023,"White",20.8,"breast"
"New Mexico",2023,"Black",NA,"breast"
"New Mexico",2023,"Hispanic",19.1,"breast"
"New Mexico",2023,"American_Indian_AlaskaNative",NA,"breast"
"New Mexico",2023,"Asian",NA,"breast"
"New Mexico",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"New Mexico",2023,"Multiple_Races",NA,"breast"
"New Mexico",2023,"Overall",19.9,"breast"
"New York",2023,"White",15.7,"breast"
"New York",2023,"Black",22.3,"breast"
"New York",2023,"Hispanic",11.5,"breast"
"New York",2023,"American_Indian_AlaskaNative",NA,"breast"
"New York",2023,"Asian",9.6,"breast"
"New York",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"New York",2023,"Multiple_Races",NA,"breast"
"New York",2023,"Overall",15.6,"breast"
"North Carolina",2023,"White",18.6,"breast"
"North Carolina",2023,"Black",26.6,"breast"
"North Carolina",2023,"Hispanic",10.6,"breast"
"North Carolina",2023,"American_Indian_AlaskaNative",NA,"breast"
"North Carolina",2023,"Asian",NA,"breast"
"North Carolina",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"North Carolina",2023,"Multiple_Races",NA,"breast"
"North Carolina",2023,"Overall",19.6,"breast"
"North Dakota",2023,"White",17.6,"breast"
"North Dakota",2023,"Black",NA,"breast"
"North Dakota",2023,"Hispanic",NA,"breast"
"North Dakota",2023,"American_Indian_AlaskaNative",NA,"breast"
"North Dakota",2023,"Asian",NA,"breast"
"North Dakota",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"North Dakota",2023,"Multiple_Races",NA,"breast"
"North Dakota",2023,"Overall",16.8,"breast"
"Ohio",2023,"White",19.4,"breast"
"Ohio",2023,"Black",28.8,"breast"
"Ohio",2023,"Hispanic",12.1,"breast"
"Ohio",2023,"American_Indian_AlaskaNative",NA,"breast"
"Ohio",2023,"Asian",NA,"breast"
"Ohio",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Ohio",2023,"Multiple_Races",NA,"breast"
"Ohio",2023,"Overall",20,"breast"
"Oklahoma",2023,"White",22.9,"breast"
"Oklahoma",2023,"Black",29.5,"breast"
"Oklahoma",2023,"Hispanic",NA,"breast"
"Oklahoma",2023,"American_Indian_AlaskaNative",22.4,"breast"
"Oklahoma",2023,"Asian",NA,"breast"
"Oklahoma",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Oklahoma",2023,"Multiple_Races",26,"breast"
"Oklahoma",2023,"Overall",22.7,"breast"
"Oregon",2023,"White",20.2,"breast"
"Oregon",2023,"Black",NA,"breast"
"Oregon",2023,"Hispanic",NA,"breast"
"Oregon",2023,"American_Indian_AlaskaNative",NA,"breast"
"Oregon",2023,"Asian",NA,"breast"
"Oregon",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Oregon",2023,"Multiple_Races",NA,"breast"
"Oregon",2023,"Overall",18.9,"breast"
"Pennsylvania",2023,"White",18,"breast"
"Pennsylvania",2023,"Black",25.8,"breast"
"Pennsylvania",2023,"Hispanic",12.4,"breast"
"Pennsylvania",2023,"American_Indian_AlaskaNative",NA,"breast"
"Pennsylvania",2023,"Asian",11.3,"breast"
"Pennsylvania",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Pennsylvania",2023,"Multiple_Races",NA,"breast"
"Pennsylvania",2023,"Overall",18.2,"breast"
"Rhode Island",2023,"White",17.7,"breast"
"Rhode Island",2023,"Black",NA,"breast"
"Rhode Island",2023,"Hispanic",NA,"breast"
"Rhode Island",2023,"American_Indian_AlaskaNative",NA,"breast"
"Rhode Island",2023,"Asian",NA,"breast"
"Rhode Island",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Rhode Island",2023,"Multiple_Races",NA,"breast"
"Rhode Island",2023,"Overall",16.8,"breast"
"South Carolina",2023,"White",18.3,"breast"
"South Carolina",2023,"Black",28.1,"breast"
"South Carolina",2023,"Hispanic",NA,"breast"
"South Carolina",2023,"American_Indian_AlaskaNative",NA,"breast"
"South Carolina",2023,"Asian",NA,"breast"
"South Carolina",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"South Carolina",2023,"Multiple_Races",NA,"breast"
"South Carolina",2023,"Overall",20.2,"breast"
"South Dakota",2023,"White",15,"breast"
"South Dakota",2023,"Black",NA,"breast"
"South Dakota",2023,"Hispanic",NA,"breast"
"South Dakota",2023,"American_Indian_AlaskaNative",NA,"breast"
"South Dakota",2023,"Asian",NA,"breast"
"South Dakota",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"South Dakota",2023,"Multiple_Races",NA,"breast"
"South Dakota",2023,"Overall",15.4,"breast"
"Tennessee",2023,"White",21.5,"breast"
"Tennessee",2023,"Black",26.5,"breast"
"Tennessee",2023,"Hispanic",14.2,"breast"
"Tennessee",2023,"American_Indian_AlaskaNative",NA,"breast"
"Tennessee",2023,"Asian",NA,"breast"
"Tennessee",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Tennessee",2023,"Multiple_Races",NA,"breast"
"Tennessee",2023,"Overall",21.4,"breast"
"Texas",2023,"White",21.3,"breast"
"Texas",2023,"Black",26.8,"breast"
"Texas",2023,"Hispanic",14.9,"breast"
"Texas",2023,"American_Indian_AlaskaNative",NA,"breast"
"Texas",2023,"Asian",11.6,"breast"
"Texas",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Texas",2023,"Multiple_Races",NA,"breast"
"Texas",2023,"Overall",19.7,"breast"
"Utah",2023,"White",20.1,"breast"
"Utah",2023,"Black",NA,"breast"
"Utah",2023,"Hispanic",14.3,"breast"
"Utah",2023,"American_Indian_AlaskaNative",NA,"breast"
"Utah",2023,"Asian",NA,"breast"
"Utah",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Utah",2023,"Multiple_Races",NA,"breast"
"Utah",2023,"Overall",19.6,"breast"
"Vermont",2023,"White",18.5,"breast"
"Vermont",2023,"Black",NA,"breast"
"Vermont",2023,"Hispanic",NA,"breast"
"Vermont",2023,"American_Indian_AlaskaNative",NA,"breast"
"Vermont",2023,"Asian",NA,"breast"
"Vermont",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Vermont",2023,"Multiple_Races",NA,"breast"
"Vermont",2023,"Overall",18.1,"breast"
"Virginia",2023,"White",18.6,"breast"
"Virginia",2023,"Black",26.1,"breast"
"Virginia",2023,"Hispanic",9.6,"breast"
"Virginia",2023,"American_Indian_AlaskaNative",NA,"breast"
"Virginia",2023,"Asian",10.7,"breast"
"Virginia",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Virginia",2023,"Multiple_Races",NA,"breast"
"Virginia",2023,"Overall",18.9,"breast"
"Washington",2023,"White",20.2,"breast"
"Washington",2023,"Black",25.6,"breast"
"Washington",2023,"Hispanic",10.5,"breast"
"Washington",2023,"American_Indian_AlaskaNative",NA,"breast"
"Washington",2023,"Asian",8.2,"breast"
"Washington",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Washington",2023,"Multiple_Races",NA,"breast"
"Washington",2023,"Overall",18.9,"breast"
"West Virginia",2023,"White",21.2,"breast"
"West Virginia",2023,"Black",NA,"breast"
"West Virginia",2023,"Hispanic",NA,"breast"
"West Virginia",2023,"American_Indian_AlaskaNative",NA,"breast"
"West Virginia",2023,"Asian",NA,"breast"
"West Virginia",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"West Virginia",2023,"Multiple_Races",NA,"breast"
"West Virginia",2023,"Overall",20.8,"breast"
"Wisconsin",2023,"White",16.5,"breast"
"Wisconsin",2023,"Black",23.9,"breast"
"Wisconsin",2023,"Hispanic",NA,"breast"
"Wisconsin",2023,"American_Indian_AlaskaNative",NA,"breast"
"Wisconsin",2023,"Asian",NA,"breast"
"Wisconsin",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Wisconsin",2023,"Multiple_Races",NA,"breast"
"Wisconsin",2023,"Overall",16.5,"breast"
"Wyoming",2023,"White",19,"breast"
"Wyoming",2023,"Black",NA,"breast"
"Wyoming",2023,"Hispanic",NA,"breast"
"Wyoming",2023,"American_Indian_AlaskaNative",NA,"breast"
"Wyoming",2023,"Asian",NA,"breast"
"Wyoming",2023,"Native_Hawaiian_Pacific_Islander",NA,"breast"
"Wyoming",2023,"Multiple_Races",NA,"breast"
"Wyoming",2023,"Overall",18.3,"breast"
