"state","year","race","rate","disease"
"California",2022,"Black",469,"gonorrhea"
"California",2022,"Hispanic",132.1,"gonorrhea"
"California",2022,"AmericanIndian_AlaskaNative",169.5,"gonorrhea"
"California",2022,"Asian",45.5,"gonorrhea"
"California",2022,"Native.Hawaiian.or.Pacific.Islander",170.7,"gonorrhea"
"California",2022,"Multiple.races",25.4,"gonorrhea"
"California",2022,"Overall",205.6,"gonorrhea"
"Colorado",2022,"White",76.9,"gonorrhea"
"Colorado",2022,"Black",618.3,"gonorrhea"
"Colorado",2022,"Hispanic",215.8,"gonorrhea"
"Colorado",2022,"AmericanIndian_AlaskaNative",203.8,"gonorrhea"
"Colorado",2022,"Asian",42.4,"gonorrhea"
"Colorado",2022,"Native.Hawaiian.or.Pacific.Islander",219.9,"gonorrhea"
"Colorado",2022,"Multiple.races",90.2,"gonorrhea"
"Colorado",2022,"Overall",150.4,"gonorrhea"
"Connecticut",2022,"White",55.1,"gonorrhea"
"Connecticut",2022,"Black",396.6,"gonorrhea"
"Connecticut",2022,"Hispanic",0,"gonorrhea"
"Connecticut",2022,"AmericanIndian_AlaskaNative",306.4,"gonorrhea"
"Connecticut",2022,"Asian",25.7,"gonorrhea"
"Connecticut",2022,"Native.Hawaiian.or.Pacific.Islander",0,"gonorrhea"
"Connecticut",2022,"Multiple.races",0,"gonorrhea"
"Connecticut",2022,"Overall",137.3,"gonorrhea"
"Delaware",2022,"White",31.1,"gonorrhea"
"Delaware",2022,"Black",358.8,"gonorrhea"
"Delaware",2022,"Hispanic",43.7,"gonorrhea"
"Delaware",2022,"AmericanIndian_AlaskaNative",0,"gonorrhea"
"Delaware",2022,"Asian",13.8,"gonorrhea"
"Delaware",2022,"Native.Hawaiian.or.Pacific.Islander",0,"gonorrhea"
"Delaware",2022,"Multiple.races",7.6,"gonorrhea"
"Delaware",2022,"Overall",143.8,"gonorrhea"
"District of Columbia",2022,"White",377.2,"gonorrhea"
"District of Columbia",2022,"Black",583.6,"gonorrhea"
"District of Columbia",2022,"Hispanic",272.5,"gonorrhea"
"District of Columbia",2022,"AmericanIndian_AlaskaNative",997.2,"gonorrhea"
"District of Columbia",2022,"Asian",201.3,"gonorrhea"
"District of Columbia",2022,"Native.Hawaiian.or.Pacific.Islander",1526.7,"gonorrhea"
"District of Columbia",2022,"Multiple.races",743,"gonorrhea"
"District of Columbia",2022,"Overall",733.1,"gonorrhea"
"Florida",2022,"White",66.5,"gonorrhea"
"Florida",2022,"Black",495.2,"gonorrhea"
"Florida",2022,"Hispanic",106.3,"gonorrhea"
"Florida",2022,"AmericanIndian_AlaskaNative",86.7,"gonorrhea"
"Florida",2022,"Asian",34.1,"gonorrhea"
"Florida",2022,"Native.Hawaiian.or.Pacific.Islander",263.3,"gonorrhea"
"Florida",2022,"Multiple.races",0,"gonorrhea"
"Florida",2022,"Overall",199.3,"gonorrhea"
"Georgia",2022,"White",89.5,"gonorrhea"
"Georgia",2022,"Black",651.8,"gonorrhea"
"Georgia",2022,"Hispanic",115.5,"gonorrhea"
"Georgia",2022,"AmericanIndian_AlaskaNative",123.8,"gonorrhea"
"Georgia",2022,"Asian",33.7,"gonorrhea"
"Georgia",2022,"Native.Hawaiian.or.Pacific.Islander",202.7,"gonorrhea"
"Georgia",2022,"Multiple.races",16.3,"gonorrhea"
"Georgia",2022,"Overall",288.2,"gonorrhea"
"Hawaii",2022,"White",61,"gonorrhea"
"Hawaii",2022,"Black",164,"gonorrhea"
"Hawaii",2022,"Hispanic",65.6,"gonorrhea"
"Hawaii",2022,"AmericanIndian_AlaskaNative",164.2,"gonorrhea"
"Hawaii",2022,"Asian",30,"gonorrhea"
"Hawaii",2022,"Native.Hawaiian.or.Pacific.Islander",142,"gonorrhea"
"Hawaii",2022,"Multiple.races",21.5,"gonorrhea"
"Hawaii",2022,"Overall",102.6,"gonorrhea"
"Idaho",2022,"White",33.9,"gonorrhea"
"Idaho",2022,"Black",285.5,"gonorrhea"
"Idaho",2022,"Hispanic",66.8,"gonorrhea"
"Idaho",2022,"AmericanIndian_AlaskaNative",131.1,"gonorrhea"
"Idaho",2022,"Asian",33.7,"gonorrhea"
"Idaho",2022,"Native.Hawaiian.or.Pacific.Islander",27.7,"gonorrhea"
"Idaho",2022,"Multiple.races",190.5,"gonorrhea"
"Idaho",2022,"Overall",56.6,"gonorrhea"
"Illinois",2022,"White",78.7,"gonorrhea"
"Illinois",2022,"Black",754.8,"gonorrhea"
"Illinois",2022,"Hispanic",135.6,"gonorrhea"
"Illinois",2022,"AmericanIndian_AlaskaNative",203.4,"gonorrhea"
"Illinois",2022,"Asian",42.4,"gonorrhea"
"Illinois",2022,"Native.Hawaiian.or.Pacific.Islander",719.8,"gonorrhea"
"Illinois",2022,"Multiple.races",112.8,"gonorrhea"
"Illinois",2022,"Overall",210.2,"gonorrhea"
"Indiana",2022,"White",78.4,"gonorrhea"
"Indiana",2022,"Black",737.2,"gonorrhea"
"Indiana",2022,"Hispanic",115,"gonorrhea"
"Indiana",2022,"AmericanIndian_AlaskaNative",127,"gonorrhea"
"Indiana",2022,"Asian",29.7,"gonorrhea"
"Indiana",2022,"Native.Hawaiian.or.Pacific.Islander",339.1,"gonorrhea"
"Indiana",2022,"Multiple.races",160,"gonorrhea"
"Indiana",2022,"Overall",181.4,"gonorrhea"
"Iowa",2022,"White",87.1,"gonorrhea"
"Iowa",2022,"Black",1022.1,"gonorrhea"
"Iowa",2022,"Hispanic",158.2,"gonorrhea"
"Iowa",2022,"AmericanIndian_AlaskaNative",832.8,"gonorrhea"
"Iowa",2022,"Asian",62.2,"gonorrhea"
"Iowa",2022,"Native.Hawaiian.or.Pacific.Islander",139.9,"gonorrhea"
"Iowa",2022,"Multiple.races",135.5,"gonorrhea"
"Iowa",2022,"Overall",139.5,"gonorrhea"
"Kansas",2022,"White",96.6,"gonorrhea"
"Kansas",2022,"Black",1011,"gonorrhea"
"Kansas",2022,"Hispanic",143.3,"gonorrhea"
"Kansas",2022,"AmericanIndian_AlaskaNative",256.1,"gonorrhea"
"Kansas",2022,"Asian",34.8,"gonorrhea"
"Kansas",2022,"Native.Hawaiian.or.Pacific.Islander",88,"gonorrhea"
"Kansas",2022,"Multiple.races",0,"gonorrhea"
"Kansas",2022,"Overall",170.1,"gonorrhea"
"Kentucky",2022,"White",71.4,"gonorrhea"
"Kentucky",2022,"Black",472,"gonorrhea"
"Kentucky",2022,"Hispanic",69.2,"gonorrhea"
"Kentucky",2022,"AmericanIndian_AlaskaNative",115.7,"gonorrhea"
"Kentucky",2022,"Asian",14.2,"gonorrhea"
"Kentucky",2022,"Native.Hawaiian.or.Pacific.Islander",78.3,"gonorrhea"
"Kentucky",2022,"Multiple.races",1170.5,"gonorrhea"
"Kentucky",2022,"Overall",151.1,"gonorrhea"
"Louisiana",2022,"White",114.9,"gonorrhea"
"Louisiana",2022,"Black",707,"gonorrhea"
"Louisiana",2022,"Hispanic",95,"gonorrhea"
"Louisiana",2022,"AmericanIndian_AlaskaNative",103.3,"gonorrhea"
"Louisiana",2022,"Asian",97.1,"gonorrhea"
"Louisiana",2022,"Native.Hawaiian.or.Pacific.Islander",169,"gonorrhea"
"Louisiana",2022,"Multiple.races",640.7,"gonorrhea"
"Louisiana",2022,"Overall",327.1,"gonorrhea"
"Maine",2022,"White",33.7,"gonorrhea"
"Maine",2022,"Black",389.5,"gonorrhea"
"Maine",2022,"Hispanic",65.5,"gonorrhea"
"Maine",2022,"AmericanIndian_AlaskaNative",22.7,"gonorrhea"
"Maine",2022,"Asian",42.7,"gonorrhea"
"Maine",2022,"Native.Hawaiian.or.Pacific.Islander",0,"gonorrhea"
"Maine",2022,"Multiple.races",126.9,"gonorrhea"
"Maine",2022,"Overall",44.8,"gonorrhea"
"Maryland",2022,"White",30.2,"gonorrhea"
"Maryland",2022,"Black",227.1,"gonorrhea"
"Maryland",2022,"Hispanic",27.6,"gonorrhea"
"Maryland",2022,"AmericanIndian_AlaskaNative",88.7,"gonorrhea"
"Maryland",2022,"Asian",10.3,"gonorrhea"
"Maryland",2022,"Native.Hawaiian.or.Pacific.Islander",198.5,"gonorrhea"
"Maryland",2022,"Multiple.races",582.2,"gonorrhea"
"Maryland",2022,"Overall",181.1,"gonorrhea"
"Massachusetts",2022,"White",41.9,"gonorrhea"
"Massachusetts",2022,"Black",280.2,"gonorrhea"
"Massachusetts",2022,"Hispanic",169.4,"gonorrhea"
"Massachusetts",2022,"AmericanIndian_AlaskaNative",39.4,"gonorrhea"
"Massachusetts",2022,"Asian",31.1,"gonorrhea"
"Massachusetts",2022,"Native.Hawaiian.or.Pacific.Islander",187.4,"gonorrhea"
"Massachusetts",2022,"Multiple.races",31.4,"gonorrhea"
"Massachusetts",2022,"Overall",131.9,"gonorrhea"
"Michigan",2022,"White",49.7,"gonorrhea"
"Michigan",2022,"Black",690.3,"gonorrhea"
"Michigan",2022,"Hispanic",116.5,"gonorrhea"
"Michigan",2022,"AmericanIndian_AlaskaNative",98.1,"gonorrhea"
"Michigan",2022,"Asian",22.7,"gonorrhea"
"Michigan",2022,"Native.Hawaiian.or.Pacific.Islander",362.8,"gonorrhea"
"Michigan",2022,"Multiple.races",31.5,"gonorrhea"
"Michigan",2022,"Overall",163.2,"gonorrhea"
"Minnesota",2022,"White",60.3,"gonorrhea"
"Minnesota",2022,"Black",749.9,"gonorrhea"
"Minnesota",2022,"Hispanic",150.6,"gonorrhea"
"Minnesota",2022,"AmericanIndian_AlaskaNative",615.9,"gonorrhea"
"Minnesota",2022,"Asian",57.3,"gonorrhea"
"Minnesota",2022,"Native.Hawaiian.or.Pacific.Islander",623.6,"gonorrhea"
"Minnesota",2022,"Multiple.races",50.6,"gonorrhea"
"Minnesota",2022,"Overall",142.6,"gonorrhea"
"Mississippi",2022,"White",79,"gonorrhea"
"Mississippi",2022,"Black",608.7,"gonorrhea"
"Mississippi",2022,"Hispanic",19.1,"gonorrhea"
"Mississippi",2022,"AmericanIndian_AlaskaNative",446.5,"gonorrhea"
"Mississippi",2022,"Asian",36.1,"gonorrhea"
"Mississippi",2022,"Native.Hawaiian.or.Pacific.Islander",0,"gonorrhea"
"Mississippi",2022,"Multiple.races",166.3,"gonorrhea"
"Mississippi",2022,"Overall",371.9,"gonorrhea"
"Missouri",2022,"White",100.7,"gonorrhea"
"Missouri",2022,"Black",1123.6,"gonorrhea"
"Missouri",2022,"Hispanic",152.4,"gonorrhea"
"Missouri",2022,"AmericanIndian_AlaskaNative",84.7,"gonorrhea"
"Missouri",2022,"Asian",33.7,"gonorrhea"
"Missouri",2022,"Native.Hawaiian.or.Pacific.Islander",81.4,"gonorrhea"
"Missouri",2022,"Multiple.races",274.8,"gonorrhea"
"Missouri",2022,"Overall",246.2,"gonorrhea"
"Montana",2022,"White",52,"gonorrhea"
"Montana",2022,"Black",467.4,"gonorrhea"
"Montana",2022,"Hispanic",106.5,"gonorrhea"
"Montana",2022,"AmericanIndian_AlaskaNative",958.1,"gonorrhea"
"Montana",2022,"Asian",43.2,"gonorrhea"
"Montana",2022,"Native.Hawaiian.or.Pacific.Islander",224.5,"gonorrhea"
"Montana",2022,"Multiple.races",211,"gonorrhea"
"Montana",2022,"Overall",116.8,"gonorrhea"
"Nebraska",2022,"White",62,"gonorrhea"
"Nebraska",2022,"Black",949.5,"gonorrhea"
"Nebraska",2022,"Hispanic",114.6,"gonorrhea"
"Nebraska",2022,"AmericanIndian_AlaskaNative",526.7,"gonorrhea"
"Nebraska",2022,"Asian",57.7,"gonorrhea"
"Nebraska",2022,"Native.Hawaiian.or.Pacific.Islander",72.1,"gonorrhea"
"Nebraska",2022,"Multiple.races",503.1,"gonorrhea"
"Nebraska",2022,"Overall",130.1,"gonorrhea"
"Nevada",2022,"White",160.3,"gonorrhea"
"Nevada",2022,"Black",659,"gonorrhea"
"Nevada",2022,"Hispanic",26.3,"gonorrhea"
"Nevada",2022,"AmericanIndian_AlaskaNative",277.2,"gonorrhea"
"Nevada",2022,"Asian",63.8,"gonorrhea"
"Nevada",2022,"Native.Hawaiian.or.Pacific.Islander",183.5,"gonorrhea"
"Nevada",2022,"Multiple.races",55.4,"gonorrhea"
"Nevada",2022,"Overall",232.6,"gonorrhea"
"New Hampshire",2022,"White",30.7,"gonorrhea"
"New Hampshire",2022,"Black",277.5,"gonorrhea"
"New Hampshire",2022,"Hispanic",76.3,"gonorrhea"
"New Hampshire",2022,"AmericanIndian_AlaskaNative",68.1,"gonorrhea"
"New Hampshire",2022,"Asian",25.2,"gonorrhea"
"New Hampshire",2022,"Native.Hawaiian.or.Pacific.Islander",237,"gonorrhea"
"New Hampshire",2022,"Multiple.races",0,"gonorrhea"
"New Hampshire",2022,"Overall",47.4,"gonorrhea"
"New Jersey",2022,"White",31.7,"gonorrhea"
"New Jersey",2022,"Black",363.6,"gonorrhea"
"New Jersey",2022,"Hispanic",97.2,"gonorrhea"
"New Jersey",2022,"AmericanIndian_AlaskaNative",0,"gonorrhea"
"New Jersey",2022,"Asian",20.7,"gonorrhea"
"New Jersey",2022,"Native.Hawaiian.or.Pacific.Islander",0,"gonorrhea"
"New Jersey",2022,"Multiple.races",0,"gonorrhea"
"New Jersey",2022,"Overall",100.7,"gonorrhea"
"New Mexico",2022,"White",84.3,"gonorrhea"
"New Mexico",2022,"Black",437.1,"gonorrhea"
"New Mexico",2022,"Hispanic",136.4,"gonorrhea"
"New Mexico",2022,"AmericanIndian_AlaskaNative",305.8,"gonorrhea"
"New Mexico",2022,"Asian",81.3,"gonorrhea"
"New Mexico",2022,"Native.Hawaiian.or.Pacific.Islander",356.9,"gonorrhea"
"New Mexico",2022,"Multiple.races",165.8,"gonorrhea"
"New Mexico",2022,"Overall",196.7,"gonorrhea"
"New York",2022,"White",84.7,"gonorrhea"
"New York",2022,"Black",484.2,"gonorrhea"
"New York",2022,"Hispanic",193.6,"gonorrhea"
"New York",2022,"AmericanIndian_AlaskaNative",128.3,"gonorrhea"
"New York",2022,"Asian",62.5,"gonorrhea"
"New York",2022,"Native.Hawaiian.or.Pacific.Islander",146.6,"gonorrhea"
"New York",2022,"Multiple.races",506.2,"gonorrhea"
"New York",2022,"Overall",220.4,"gonorrhea"
"North Carolina",2022,"White",69.7,"gonorrhea"
"North Carolina",2022,"Black",683.9,"gonorrhea"
"North Carolina",2022,"Hispanic",133.5,"gonorrhea"
"North Carolina",2022,"AmericanIndian_AlaskaNative",356.2,"gonorrhea"
"North Carolina",2022,"Asian",36.4,"gonorrhea"
"North Carolina",2022,"Native.Hawaiian.or.Pacific.Islander",328.6,"gonorrhea"
"North Carolina",2022,"Multiple.races",89.7,"gonorrhea"
"North Carolina",2022,"Overall",249.7,"gonorrhea"
"North Dakota",2022,"White",68.9,"gonorrhea"
"North Dakota",2022,"Black",781.2,"gonorrhea"
"North Dakota",2022,"Hispanic",188.5,"gonorrhea"
"North Dakota",2022,"AmericanIndian_AlaskaNative",1213.5,"gonorrhea"
"North Dakota",2022,"Asian",53,"gonorrhea"
"North Dakota",2022,"Native.Hawaiian.or.Pacific.Islander",435.4,"gonorrhea"
"North Dakota",2022,"Multiple.races",503.3,"gonorrhea"
"North Dakota",2022,"Overall",183,"gonorrhea"
"Ohio",2022,"White",59.4,"gonorrhea"
"Ohio",2022,"Black",807.5,"gonorrhea"
"Ohio",2022,"Hispanic",122.1,"gonorrhea"
"Ohio",2022,"AmericanIndian_AlaskaNative",57.1,"gonorrhea"
"Ohio",2022,"Asian",28.6,"gonorrhea"
"Ohio",2022,"Native.Hawaiian.or.Pacific.Islander",455.8,"gonorrhea"
"Ohio",2022,"Multiple.races",589.9,"gonorrhea"
"Ohio",2022,"Overall",195.4,"gonorrhea"
"Oklahoma",2022,"White",109.8,"gonorrhea"
"Oklahoma",2022,"Black",869.5,"gonorrhea"
"Oklahoma",2022,"Hispanic",159.9,"gonorrhea"
"Oklahoma",2022,"AmericanIndian_AlaskaNative",240.5,"gonorrhea"
"Oklahoma",2022,"Asian",30.9,"gonorrhea"
"Oklahoma",2022,"Native.Hawaiian.or.Pacific.Islander",204.6,"gonorrhea"
"Oklahoma",2022,"Multiple.races",264,"gonorrhea"
"Oklahoma",2022,"Overall",223.2,"gonorrhea"
"Oregon",2022,"White",82.1,"gonorrhea"
"Oregon",2022,"Black",490.5,"gonorrhea"
"Oregon",2022,"Hispanic",134.2,"gonorrhea"
"Oregon",2022,"AmericanIndian_AlaskaNative",197.6,"gonorrhea"
"Oregon",2022,"Asian",42.4,"gonorrhea"
"Oregon",2022,"Native.Hawaiian.or.Pacific.Islander",109.8,"gonorrhea"
"Oregon",2022,"Multiple.races",173.1,"gonorrhea"
"Oregon",2022,"Overall",129.6,"gonorrhea"
"Pennsylvania",2022,"White",47.8,"gonorrhea"
"Pennsylvania",2022,"Black",629.4,"gonorrhea"
"Pennsylvania",2022,"Hispanic",202.3,"gonorrhea"
"Pennsylvania",2022,"AmericanIndian_AlaskaNative",47.5,"gonorrhea"
"Pennsylvania",2022,"Asian",32.7,"gonorrhea"
"Pennsylvania",2022,"Native.Hawaiian.or.Pacific.Islander",240.6,"gonorrhea"
"Pennsylvania",2022,"Multiple.races",514.7,"gonorrhea"
"Pennsylvania",2022,"Overall",145.3,"gonorrhea"
"Rhode Island",2022,"White",54.8,"gonorrhea"
"Rhode Island",2022,"Black",407.8,"gonorrhea"
"Rhode Island",2022,"Hispanic",180.2,"gonorrhea"
"Rhode Island",2022,"AmericanIndian_AlaskaNative",132.4,"gonorrhea"
"Rhode Island",2022,"Asian",62.5,"gonorrhea"
"Rhode Island",2022,"Native.Hawaiian.or.Pacific.Islander",290.3,"gonorrhea"
"Rhode Island",2022,"Multiple.races",514.7,"gonorrhea"
"Rhode Island",2022,"Overall",132,"gonorrhea"
"South Carolina",2022,"White",72.9,"gonorrhea"
"South Carolina",2022,"Black",545,"gonorrhea"
"South Carolina",2022,"Hispanic",56.3,"gonorrhea"
"South Carolina",2022,"AmericanIndian_AlaskaNative",186.8,"gonorrhea"
"South Carolina",2022,"Asian",26.4,"gonorrhea"
"South Carolina",2022,"Native.Hawaiian.or.Pacific.Islander",59.2,"gonorrhea"
"South Carolina",2022,"Multiple.races",146.5,"gonorrhea"
"South Carolina",2022,"Overall",271.7,"gonorrhea"
"South Dakota",2022,"White",70.3,"gonorrhea"
"South Dakota",2022,"Black",1017.7,"gonorrhea"
"South Dakota",2022,"Hispanic",312.3,"gonorrhea"
"South Dakota",2022,"AmericanIndian_AlaskaNative",2176.3,"gonorrhea"
"South Dakota",2022,"Asian",25.2,"gonorrhea"
"South Dakota",2022,"Native.Hawaiian.or.Pacific.Islander",0,"gonorrhea"
"South Dakota",2022,"Multiple.races",2625.6,"gonorrhea"
"South Dakota",2022,"Overall",337.1,"gonorrhea"
"Tennessee",2022,"White",100,"gonorrhea"
"Tennessee",2022,"Black",838.2,"gonorrhea"
"Tennessee",2022,"Hispanic",158.4,"gonorrhea"
"Tennessee",2022,"AmericanIndian_AlaskaNative",93.7,"gonorrhea"
"Tennessee",2022,"Asian",53,"gonorrhea"
"Tennessee",2022,"Native.Hawaiian.or.Pacific.Islander",259.7,"gonorrhea"
"Tennessee",2022,"Multiple.races",49.7,"gonorrhea"
"Tennessee",2022,"Overall",227.9,"gonorrhea"
"Texas",2022,"White",86.3,"gonorrhea"
"Texas",2022,"Black",493,"gonorrhea"
"Texas",2022,"Hispanic",128,"gonorrhea"
"Texas",2022,"AmericanIndian_AlaskaNative",75.4,"gonorrhea"
"Texas",2022,"Asian",18.1,"gonorrhea"
"Texas",2022,"Native.Hawaiian.or.Pacific.Islander",143.6,"gonorrhea"
"Texas",2022,"Multiple.races",161.3,"gonorrhea"
"Texas",2022,"Overall",206.5,"gonorrhea"
"Utah",2022,"White",64.6,"gonorrhea"
"Utah",2022,"Black",656.3,"gonorrhea"
"Utah",2022,"Hispanic",161.7,"gonorrhea"
"Utah",2022,"AmericanIndian_AlaskaNative",185.5,"gonorrhea"
"Utah",2022,"Asian",70.7,"gonorrhea"
"Utah",2022,"Native.Hawaiian.or.Pacific.Islander",272.3,"gonorrhea"
"Utah",2022,"Multiple.races",23.9,"gonorrhea"
"Utah",2022,"Overall",93.8,"gonorrhea"
"Vermont",2022,"White",17.7,"gonorrhea"
"Vermont",2022,"Black",NA,"gonorrhea"
"Vermont",2022,"Hispanic",26.9,"gonorrhea"
"Vermont",2022,"AmericanIndian_AlaskaNative",0,"gonorrhea"
"Vermont",2022,"Asian",30.4,"gonorrhea"
"Vermont",2022,"Native.Hawaiian.or.Pacific.Islander",NA,"gonorrhea"
"Vermont",2022,"Multiple.races",7.8,"gonorrhea"
"Vermont",2022,"Overall",26.9,"gonorrhea"
"Virginia",2022,"White",40.4,"gonorrhea"
"Virginia",2022,"Black",389.4,"gonorrhea"
"Virginia",2022,"Hispanic",59.4,"gonorrhea"
"Virginia",2022,"AmericanIndian_AlaskaNative",232.7,"gonorrhea"
"Virginia",2022,"Asian",15.5,"gonorrhea"
"Virginia",2022,"Native.Hawaiian.or.Pacific.Islander",108,"gonorrhea"
"Virginia",2022,"Multiple.races",60,"gonorrhea"
"Virginia",2022,"Overall",154.7,"gonorrhea"
"Washington",2022,"White",91,"gonorrhea"
"Washington",2022,"Black",508.7,"gonorrhea"
"Washington",2022,"Hispanic",163.8,"gonorrhea"
"Washington",2022,"AmericanIndian_AlaskaNative",331.2,"gonorrhea"
"Washington",2022,"Asian",52.9,"gonorrhea"
"Washington",2022,"Native.Hawaiian.or.Pacific.Islander",218.4,"gonorrhea"
"Washington",2022,"Multiple.races",93.1,"gonorrhea"
"Washington",2022,"Overall",146.4,"gonorrhea"
"West Virginia",2022,"White",45.3,"gonorrhea"
"West Virginia",2022,"Black",402,"gonorrhea"
"West Virginia",2022,"Hispanic",35.3,"gonorrhea"
"West Virginia",2022,"AmericanIndian_AlaskaNative",0,"gonorrhea"
"West Virginia",2022,"Asian",31.5,"gonorrhea"
"West Virginia",2022,"Native.Hawaiian.or.Pacific.Islander",234.7,"gonorrhea"
"West Virginia",2022,"Multiple.races",244.6,"gonorrhea"
"West Virginia",2022,"Overall",70.9,"gonorrhea"
"Wisconsin",2022,"White",41.5,"gonorrhea"
"Wisconsin",2022,"Black",1430.4,"gonorrhea"
"Wisconsin",2022,"Hispanic",167.6,"gonorrhea"
"Wisconsin",2022,"AmericanIndian_AlaskaNative",212.6,"gonorrhea"
"Wisconsin",2022,"Asian",36.9,"gonorrhea"
"Wisconsin",2022,"Native.Hawaiian.or.Pacific.Islander",124.6,"gonorrhea"
"Wisconsin",2022,"Multiple.races",26.5,"gonorrhea"
"Wisconsin",2022,"Overall",148.3,"gonorrhea"
"Wyoming",2022,"White",7.2,"gonorrhea"
"Wyoming",2022,"Black",99.9,"gonorrhea"
"Wyoming",2022,"Hispanic",65.3,"gonorrhea"
"Wyoming",2022,"AmericanIndian_AlaskaNative",93,"gonorrhea"
"Wyoming",2022,"Asian",16.9,"gonorrhea"
"Wyoming",2022,"Native.Hawaiian.or.Pacific.Islander",0,"gonorrhea"
"Wyoming",2022,"Multiple.races",0,"gonorrhea"
"Wyoming",2022,"Overall",53.3,"gonorrhea"
"United States",2023,"White",67.1,"gonorrhea"
"United States",2023,"Black",557.8,"gonorrhea"
"United States",2023,"Hispanic",128.1,"gonorrhea"
"United States",2023,"AmericanIndian_AlaskaNative",292.2,"gonorrhea"
"United States",2023,"Asian",44.2,"gonorrhea"
"United States",2023,"Native.Hawaiian.or.Pacific.Islander",181.3,"gonorrhea"
"United States",2023,"Multiple.races",176.3,"gonorrhea"
"United States",2023,"Overall",179.5,"gonorrhea"
"Alabama",2023,"White",53.7,"gonorrhea"
"Alabama",2023,"Black",473.3,"gonorrhea"
"Alabama",2023,"Hispanic",31.7,"gonorrhea"
"Alabama",2023,"AmericanIndian_AlaskaNative",99.5,"gonorrhea"
"Alabama",2023,"Asian",47.9,"gonorrhea"
"Alabama",2023,"Native.Hawaiian.or.Pacific.Islander",105.8,"gonorrhea"
"Alabama",2023,"Multiple.races",222.2,"gonorrhea"
"Alabama",2023,"Overall",226.9,"gonorrhea"
"Alaska",2023,"White",82.2,"gonorrhea"
"Alaska",2023,"Black",683,"gonorrhea"
"Alaska",2023,"Hispanic",188.3,"gonorrhea"
"Alaska",2023,"AmericanIndian_AlaskaNative",1004.2,"gonorrhea"
"Alaska",2023,"Asian",43.6,"gonorrhea"
"Alaska",2023,"Native.Hawaiian.or.Pacific.Islander",295.2,"gonorrhea"
"Alaska",2023,"Multiple.races",616.1,"gonorrhea"
"Alaska",2023,"Overall",310.9,"gonorrhea"
"Arizona",2023,"White",74.3,"gonorrhea"
"Arizona",2023,"Black",591.8,"gonorrhea"
"Arizona",2023,"Hispanic",186.3,"gonorrhea"
"Arizona",2023,"AmericanIndian_AlaskaNative",361.8,"gonorrhea"
"Arizona",2023,"Asian",45.8,"gonorrhea"
"Arizona",2023,"Native.Hawaiian.or.Pacific.Islander",185.2,"gonorrhea"
"Arizona",2023,"Multiple.races",188.6,"gonorrhea"
"Arizona",2023,"Overall",190.7,"gonorrhea"
"Arkansas",2023,"White",70.9,"gonorrhea"
"Arkansas",2023,"Black",611.9,"gonorrhea"
"Arkansas",2023,"Hispanic",63.5,"gonorrhea"
"Arkansas",2023,"AmericanIndian_AlaskaNative",24.5,"gonorrhea"
"Arkansas",2023,"Asian",27,"gonorrhea"
"Arkansas",2023,"Native.Hawaiian.or.Pacific.Islander",74.3,"gonorrhea"
"Arkansas",2023,"Multiple.races",195.4,"gonorrhea"
"Arkansas",2023,"Overall",193.4,"gonorrhea"
"California",2023,"White",109.7,"gonorrhea"
"California",2023,"Black",407.5,"gonorrhea"
"California",2023,"Hispanic",121.9,"gonorrhea"
"California",2023,"AmericanIndian_AlaskaNative",133.6,"gonorrhea"
"California",2023,"Asian",48.4,"gonorrhea"
"California",2023,"Native.Hawaiian.or.Pacific.Islander",162.4,"gonorrhea"
"California",2023,"Multiple.races",28,"gonorrhea"
"California",2023,"Overall",190.2,"gonorrhea"
"Colorado",2023,"White",70,"gonorrhea"
"Colorado",2023,"Black",463.4,"gonorrhea"
"Colorado",2023,"Hispanic",190.6,"gonorrhea"
"Colorado",2023,"AmericanIndian_AlaskaNative",173.4,"gonorrhea"
"Colorado",2023,"Asian",41.7,"gonorrhea"
"Colorado",2023,"Native.Hawaiian.or.Pacific.Islander",231.4,"gonorrhea"
"Colorado",2023,"Multiple.races",92.2,"gonorrhea"
"Colorado",2023,"Overall",128.7,"gonorrhea"
"Connecticut",2023,"White",34.9,"gonorrhea"
"Connecticut",2023,"Black",259.9,"gonorrhea"
"Connecticut",2023,"Hispanic",0,"gonorrhea"
"Connecticut",2023,"AmericanIndian_AlaskaNative",98.9,"gonorrhea"
"Connecticut",2023,"Asian",19.2,"gonorrhea"
"Connecticut",2023,"Native.Hawaiian.or.Pacific.Islander",550.2,"gonorrhea"
"Connecticut",2023,"Multiple.races",5.6,"gonorrhea"
"Connecticut",2023,"Overall",113.3,"gonorrhea"
"Delaware",2023,"White",54.6,"gonorrhea"
"Delaware",2023,"Black",464.7,"gonorrhea"
"Delaware",2023,"Hispanic",98.6,"gonorrhea"
"Delaware",2023,"AmericanIndian_AlaskaNative",64.7,"gonorrhea"
"Delaware",2023,"Asian",24.6,"gonorrhea"
"Delaware",2023,"Native.Hawaiian.or.Pacific.Islander",560.2,"gonorrhea"
